phi,energy,time,N_Ra226,N_Ra225,N_Ac225
13895551975166.86,722317.269238939,459.2694727204845,6.0218632934924604e+23,1704221119870405.2,567261989712852.1
762192191613648.6,150694.39861957004,320.52608003543264,6.021902452418161e+23,1.6067219312665987e+17,4.068467117078238e+16
135382703594259.66,0.13574285594312385,384.9930865614505,6.021400531900787e+23,3.4169017290789093e+19,9.982499538433882e+18
948262067099473.4,69574.93804732941,138.66370636706333,6.0219570239616124e+23,1.4983692585168448e+17,1.8417342985352348e+16
16332764990791.57,0.04125951827150318,356.35040102562715,6.02179573336002e+23,7.0923517186522e+18,1.9523827463973412e+18
88682157010026.02,59.8618711465669,43.175222068004125,6.021985454396765e+23,1.6272809703231782e+17,6621823936145880.0
24848418622491.035,17.321152132103638,72.43314457561922,6.02197696096791e+23,1.3830230225900834e+17,9265340643305666.0
417837701076410.9,44284.6619750358,312.13207079671054,6.021904983331674e+23,1.593878186284357e+17,3.950993883953683e+16
247384048272920.66,464566.4543656264,73.79405973905706,6.021977946521261e+23,8554440751232997.0,583347591685281.6
203160781382284.34,624.5190871874131,402.9242923066399,6.021868859856287e+23,7.792706342347891e+17,2.356261678746243e+17
20937510986872.25,14.52145686905739,418.83926749445436,6.0218674632464085e+23,5.401897593558065e+17,1.681212609282209e+17
264427892691755.44,34.77558410555272,219.61288567936614,6.0219008870056425e+23,2.749005492644425e+18,5.08268083315062e+17
106079137318302.11,34544.07455521342,21.920424685139956,6.0219934334223955e+23,4198667368792395.5,87942889893642.7
24944821923290.98,54873.93676108568,354.32094287943613,6.021894422806579e+23,9355573839230122.0,2563973598193235.0
255950617445977.94,508577.43202320003,357.2343399483041,6.021893245624128e+23,3.1711780402605576e+16,8746423465851962.0
452307658923660.4,114.5820873300703,188.22544758630082,6.021916720562226e+23,2.2842589558127718e+18,3.692673409232037e+17
10211947566009.232,307.598823027774,35.80755952961484,6.021989271922624e+23,6904297240328690.0,234120444470807.94
295008677038741.5,203.81637625453308,312.9195002899803,6.021884709059064e+23,1.6618226714536271e+18,4.1277733115678304e+17
432797955796567.7,1.1728762457741242,177.59501975412,6.021703875390241e+23,2.0581818652153508e+19,3.160626515648165e+18
15132004091326.84,378005.49266213813,394.2624309602947,6.021882632184622e+23,2325477565996533.0,691741640031713.5
23329897709649.99,1.2354100021305972,339.3461102338844,6.02187459377536e+23,1.789071245071663e+18,4.7400214835011776e+17
33775144689740.72,143.95139038984954,158.73799171054878,6.0219512267494076e+23,1.3184996615321842e+17,1.831628745894731e+16
15502594666245.268,8.10563655340846,425.41719997799953,6.021865453553248e+23,5.40766182785429e+17,1.7024954916325715e+17
424777374865132.94,889.5626126958296,466.50705953996425,6.021838391607115e+23,1.4989255921700244e+18,5.0453912608559686e+17
348396965693399.0,31.928558469728774,83.51582654058781,6.021957494266955e+23,1.6296231830125542e+18,1.249843577918089e+17
14729832176085.75,21705.692482855025,114.3586210484308,6.021965926851596e+23,3515173159906830.0,361924524706829.56
35232303326901.31,916124.5749602315,293.76815150428,6.0219125357840304e+23,2826063056391518.5,666973863690019.1
773335942182373.8,251351.651579445,170.64470937518405,6.021948312708675e+23,7.682180349292096e+16,1.1385605490367382e+16
372950241738543.3,51784.08129667188,196.3760736225468,6.021940453981252e+23,9.17520247181746e+16,1.5394660066768824e+16
52637299354100.82,0.1439527263315161,317.7740133612861,6.0217543152047226e+23,1.1282289383435252e+19,2.837222949618476e+18
211354484068394.84,627.8947510954389,37.58784352300939,6.021987726817758e+23,1.0481017956700272e+17,3726464707097730.0
755823367988934.6,8762.415854797957,24.684286043250044,6.021991970570493e+23,6.671041595774939e+16,1570648239623263.5
144047279906852.47,1145.881480545722,237.2299824498008,6.021925938554283e+23,2.7738552032531274e+17,5.478550807024786e+16
486749324251935.06,60.88752938432392,332.24548957283463,6.0218300817143277e+23,5.237725315877788e+18,1.36471347409e+18
25319027903103.348,9.667117952475538,214.78988259494926,6.021930081692081e+23,4.9039858270925824e+17,8.895094965149541e+16
35057223579338.758,267680.18168080715,80.58922839730258,6.021975997321794e+23,1732925814672398.8,128491225801602.03
145253292279802.94,6.121186039862112,139.31166590243888,6.02193050457853e+23,2.456904466657812e+18,3.032783952977668e+17
110578195512500.98,22434.46756096686,181.41776995640618,6.0219455497491e+23,3.870602929902373e+16,6056991137362714.0
340936860903289.3,2.217666705173519,198.5763887361701,6.021785070289032e+23,1.2934647971973108e+19,2.191505964313035e+18
542436834249475.06,1698.1693725244918,356.77762792726793,6.0218777234138445e+23,1.1620255672375685e+18,3.201798029786748e+17
22093022674593.04,1741.1766380025638,20.897952977668204,6.021993742675748e+23,3716928223522304.0,74270302531121.75
524839253664103.25,7.841735452353065,343.5466483046304,6.021677057825069e+23,1.611391594110221e+19,4.31080666873604e+18
60977747898657.2,0.027464580630799793,123.47887150982115,6.021807518121853e+23,1.3849912868389896e+19,1.5307581870926776e+18
337818472647727.0,12220.53080232336,121.61471623036267,6.0219625326835276e+23,1.1348890176103326e+17,1.2368669542381004e+16
420040254917322.8,31.742634695610374,22.35216842971749,6.021987635640004e+23,5.5902053770264525e+17,1.1936214773931674e+16
660621710627892.0,1.9469367145876086,225.44448322137652,6.0215670489360635e+23,2.963962680220276e+19,5.60493375810576e+18
15885276723064.084,1991.4340445462583,491.0961710400674,6.0218532483570254e+23,3.865061308000099e+16,1.3490366048457428e+16
994572179231819.9,41.03924332983068,405.4114723495651,6.0216636080774775e+23,1.4942064044372478e+19,4.538904459407877e+18
448196657105473.0,12280.024207071441,351.3565001544223,6.021890563314156e+23,3.5326427172978285e+17,9.618288923707482e+16
614051493816632.9,1.851717746587078,448.07159012580473,6.02117363542906e+23,4.63141985184078e+19,1.5144550241182923e+19
43569508686368.61,6.828799505261436,90.85298500254561,6.021967769163214e+23,4.760827748691102e+17,3.953427839946275e+16
525357910731314.75,1859.0824152086075,75.45409984074197,6.0219743929130474e+23,2.9317655557033606e+17,2.042032954578551e+16
742658545710295.8,0.4178494132577343,339.19659793909887,6.0205634157570294e+23,9.788404478290472e+19,2.5925682483642245e+19
247348038296510.12,1.0257739745781354,456.11622224191603,6.021482447158731e+23,2.534676176025756e+19,8.395298329410551e+18
65238228391822.05,3.2295775123965846,52.75682267156481,6.021977734387494e+23,6.24027988227115e+17,3.083757149050216e+16
32253552935296.85,22.746773948749127,453.19110823807046,6.021854623012434e+23,6.990872789009437e+17,2.3047760438920246e+17
23322640958572.637,758.2233849432747,90.86883330667584,6.0219726929403096e+23,2.4189148754258224e+16,2009015109214424.8
35976066707201.5,15.804499235256158,302.2452147466504,6.021900674658005e+23,7.095274752339732e+17,1.7137096059927917e+17
904812096159548.9,149.85983600366032,329.59178870843374,6.021818409907564e+23,6.17067243399969e+18,1.5976077489668792e+18
200598618304365.94,2047.6507555454873,123.90526139691461,6.021961242119101e+23,1.6737581211478128e+17,1.8557902409595156e+16
141856002650177.7,1.7212656979402494,364.44155575142975,6.021756472292368e+23,9.686193778671722e+18,2.7132340982205957e+18
39980050705701.44,551.5000966474836,52.74992425780955,6.0219839933897196e+23,2.9261164272435976e+16,1445815134709013.2
34512664129654.57,23071.974400760857,96.1870518592181,6.021971299107075e+23,6834524433673756.0,598810532461678.4
61786238380981.445,1.6827420367437647,241.74298017778003,6.021888587905268e+23,3.1510935742011796e+18,6.323941833367912e+17
59337529872872.76,65658.46281344797,419.91930593019435,6.021874696590847e+23,2.280528855048083e+16,7111151051789822.0
40541136093645.42,16593.731792566792,467.3200498047431,6.021860419239958e+23,3.3158637739230156e+16,1.1175070209054936e+16
13815587590694.477,228849.00962521904,164.6752593597766,6.021950975204861e+23,1395610925306910.8,200366142831016.75
30723605059628.44,37753.49756474472,192.06404873904538,6.021942736353009e+23,8691913864791097.0,1430269918978562.8
72724935120016.97,64020.02844340659,413.5031282116905,6.021876531984207e+23,2.8024046431733024e+16,8639197952231383.0
836921795438334.4,466.54977738528135,233.15644255198237,6.02189964477122e+23,2.491414741375164e+18,4.8487074163921766e+17
34925286838476.547,29040.49538125661,377.51787872126175,6.0218873834609756e+23,1.8807557085809692e+16,5412989285006144.0
27181802544081.92,4224.53714984585,38.84256549664017,6.0219883844672986e+23,5363682162047827.0,196908930960067.9
26965374054529.652,3.12638279102023,295.913433750634,6.021896465613825e+23,1.1771867665502418e+18,2.7947742564974566e+17
87487223525174.12,138.600187173578,270.33089902424183,6.0219126618913804e+23,5.35972147437688e+17,1.1813248571909893e+17
115027303101496.03,0.3120745928623633,192.95750673915938,6.0218063869397945e+23,1.1361906674397729e+19,1.8772596197039002e+18
488281891975603.8,939130.6795458142,429.07929599713225,6.0218715628223104e+23,5.0315063946571784e+16,1.594092680359762e+16
13198924884643.041,0.7980223389949345,409.35346497774805,6.021857442701492e+23,1.4311074636984005e+18,4.378762337020741e+17
111277647304839.28,0.34313872226187775,13.556509366961548,6.021987138058163e+23,8.712449121696589e+17,1.1346886656568584e+16
30748208732359.277,1034.8508014219115,87.09129973722453,6.021973795635662e+23,2.6255878415991076e+16,2095091107569411.5
33300837996841.816,0.18309676262201718,96.92782669206466,6.021945296834789e+23,2.3573053703012777e+18,2.0802839666441978e+17
165951556732172.34,321.1285874954854,219.22883444497663,6.0219277970583695e+23,5.6694186298954906e+17,1.0466489546337398e+17
29608203282736.13,0.8105275344211097,414.67890298521456,6.021829843639969e+23,3.2124431374382725e+18,9.924199383272916e+17
169324937941141.0,9918.869373042893,464.78636372047987,6.021858968787396e+23,1.7852932410180854e+17,5.993476903398951e+16
562747977389977.3,0.8897542753948355,422.696471196728,6.021009871523812e+23,5.899920773626283e+19,1.8487485257716244e+19
10155672305821.314,5574.9153399352035,214.5326138484978,6.0219360536714354e+23,8183154672941650.0,1482765447513092.2
19387783305497.805,4.148534593580672,185.4750060478393,6.021938749716619e+23,5.083307712073661e+17,8.111642489233891e+16
16384916458562.326,223338.55898022858,15.715584957781594,6.021995321048574e+23,183953504001725.06,2773452754424.647
851017167828916.9,460695.24475343013,452.9600452304892,6.021863250244289e+23,1.2957083910279907e+17,4.270166757282136e+16
528408170481421.9,10.094590917133607,18.54443598906345,6.0219839091712447e+23,1.038411361856482e+18,1.844043241568397e+16
35565979927857.914,185.27524842352258,463.93602042879564,6.021857775304308e+23,2.7406614842502982e+17,9.188752859561712e+16
198887999635797.25,291512.37147363793,185.73783067149347,6.021944488643468e+23,1.9695040340603476e+16,3146744938905439.0
876302668176904.0,4.453125681542787,302.2113254565593,6.021479906440957e+23,3.255480516180446e+19,7.862287281194884e+18
30787803254663.676,334798.8087872162,139.62223985244074,6.021958421966842e+23,2231054365430347.2,275958575273986.44
28921994564110.645,0.48473926677543966,437.2992223327058,6.021807591108655e+23,4.1987677862346655e+18,1.3488818551727488e+18
150457010231513.5,332.0217961028818,267.15156926564407,6.0219129327920564e+23,5.901918578137386e+17,1.288110531659562e+17
174991336432738.62,238.82921684486575,436.2288386229986,6.021853244852099e+23,1.1427356840369649e+18,3.6645443885612826e+17
185860834471111.78,113887.10405589697,247.59953868696257,6.021925845398687e+23,3.7124054238639224e+16,7602721834754293.0
84813261471120.45,2875.3930477136214,430.05676307992985,6.0218696814284374e+23,1.5817533013271722e+17,5.019727566608079e+16
69190334810847.33,0.046351880795802436,240.92862013923678,6.021662899495581e+23,2.1204691636234072e+19,4.243454747946679e+18
43957685638205.95,819.4978735514898,217.74126891195795,6.021934052713445e+23,9.349383195522533e+16,1.7159244899099244e+16
10111563853563.613,7.022769923899396,394.68690316088714,6.021877377081207e+23,3.607778462322713e+17,1.0740500885768091e+17
15855561429792.03,0.32615926281852725,276.5173676457707,6.021891392224795e+23,2.0370288370402708e+18,4.5746496502011776e+17
268133686153822.88,4407.284800595375,127.26416981249038,6.0219603633651645e+23,1.5614152465205936e+17,1.774341067218639e+16
987219144569143.4,0.0306795282951468,253.86655412886293,6.0170218565342174e+23,3.871982155194929e+20,8.099229357448258e+19
21470828176199.11,215.53627692205353,170.11071164859518,6.021948521119317e+23,7.264354627747888e+16,1.0736316746296728e+16
323921752008408.3,24719.374502802075,270.60693442215654,6.021917554689195e+23,1.4870932952039942e+17,3.2804462194162932e+16
24270340994331.117,2.1290639276836156,131.65464743056833,6.021953312302601e+23,6.625110710002683e+17,7.766434576167298e+16
55694828249902.59,2.4682094321035595,291.44520262985196,6.0218778492292656e+23,2.705693404624697e+18,6.344430422739324e+17
489360146537195.7,1.246374074732196,37.07977255584998,6.02193325236396e+23,5.375746149823441e+18,1.8861013060083485e+17
222779457134819.3,575.6440999309276,50.30183406414077,6.021983428774765e+23,1.5254374009090016e+17,7198845695314662.0
541407127038752.75,14.993909983591347,222.08412370047105,6.021827470292202e+23,8.648937666660289e+18,1.6145821987140347e+18
218367923294190.12,0.03208637772500094,436.4804803775336,6.020046493450831e+23,1.2305138866514693e+20,3.947902406061018e+19
37366170060412.336,0.28077442428758975,22.564409629147825,6.021987830385802e+23,5.336712230748778e+17,1.15015770652524e+16
98566379671957.22,1.741983423276528,342.4869241743548,6.021810403465511e+23,6.406904765973144e+18,1.7098185063187164e+18
781103225782692.5,1.2219346152680262,285.3113024284343,6.021224077563913e+23,5.307842155522456e+19,1.2231463190494136e+19
528136503490056.44,487.2602077203803,276.3269990385347,6.0218951015458694e+23,1.7545679088774356e+18,3.9380733126639654e+17
19454764972715.586,223971.52072115158,455.31154298329216,6.021864432959646e+23,4261944869392554.5,1409824462982244.5
663358899396394.2,42776.338515379495,279.13604906770144,6.021913858611879e+23,2.3701061677411635e+17,5.364203396776939e+16
19357748146461.06,3605.3660052985483,81.08937160078396,6.0219757775838366e+23,8292254639544322.0,618462577873556.2
365947823527271.56,32.34532564032472,475.2038199800671,6.021753769590651e+23,6.849001610694159e+18,2.3358427265368054e+18
14060927612675.424,1.2482444363674416,203.38851430602494,6.021930696201935e+23,7.251086453019525e+17,1.2544701550332646e+17
209557065676849.03,0.03926479089372844,327.10873318556804,6.020717001187094e+23,8.780601399434953e+19,2.2597829790766342e+19
211271238374553.22,4101.45632053384,375.27369553405015,6.021884073037105e+23,3.0151363112986963e+17,8.63831493043924e+16
994028355163303.4,44345.279626656105,237.64912949051967,6.021925428903412e+23,3.08125289850724e+17,6.094817540981207e+16
58608695355856.24,24626.779547785514,392.87453044520146,6.021882575547352e+23,3.5204816861313228e+16,1.0444236242964724e+16
319067912799981.3,4.422549623201583,193.3584597761998,6.021841897505645e+23,8.386309052498757e+18,1.388143355383504e+18
50178116029257.875,1780.6791315370551,42.2061012103698,6.0219872671031024e+23,1.6518323310643278e+16,657496108732535.0
35816043106420.336,5578.112747115156,374.47704343366695,6.021887938074309e+23,4.376650517373018e+16,1.2518617679759318e+16
10341651162426.078,353027.8681554324,411.84672930408607,6.021877407749079e+23,1692594384944309.8,520233045283637.5
36249273799576.586,18.209141084016046,402.56014100866446,6.021868474357134e+23,8.137981706395149e+17,2.4589933020731264e+17
